Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Throughput_PDCP_DL,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,NR_UE_Power_Tx_PUSCH_0,App_Throughput_UL,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10545,29.025700000000004,68,-91.69999999999999,-11.05,12.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,129.92000000000002,18.0,107.05,18.5,15834.37,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10545,29.026529999999998,68,-67.35,-10.4,28.450000000000003,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,779.99,16.0,82.30000000000001,17.5,94414.89,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10546,29.02165,23,-72.2,-10.7,25.0,3,0,0,0,-115.8,-200.0,-200.0,-200.0,-33.3,-30.0,-30.0,-30.0,853.09,16.0,91.7,17.5,127945.28,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10546,29.022309999999997,23,-89.4,-15.850000000000001,-0.7,3,40,0,0,-84.75,-97.85,-200.0,-200.0,-13.35,-20.950000000000003,-30.0,-30.0,577.3299999999999,18.0,107.35,20.4,70306.04,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10546,29.025629999999996,68,-96.15,-12.2,5.25,3,59,0,0,-109.80000000000001,-101.75,-200.0,-200.0,-23.85,-16.5,-30.0,-30.0,281.28,17.0,110.6,20.6,23588.16,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10546,29.02769,76,-84.25,-15.95,-3.45,68,0,0,0,-75.85,-200.0,-200.0,-200.0,-10.95,-30.0,-30.0,-30.0,721.5450000000001,16.5,102.65,17.55,73251.65,41.1054694,29.0278333,340.0,18.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.021650000000005,23,-71.5,-10.6,22.75,3,0,0,0,-109.35,-200.0,-200.0,-200.0,-29.049999999999997,-30.0,-30.0,-30.0,689.0250000000001,16.0,89.19999999999999,17.5,98936.93,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.022309999999997,23,-86.5,-14.850000000000001,-0.15000000000000002,3,40,0,0,-84.1,-89.9,-200.0,-200.0,-13.7,-18.25,-30.0,-30.0,590.575,19.0,105.6,20.4,46193.66,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.0227,3,-80.6,-12.0,7.45,23,0,0,0,-87.0,-200.0,-200.0,-200.0,-17.6,-30.0,-30.0,-30.0,95.23,16.0,99.3,17.5,,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.02281,3,-83.1,-12.5,2.55,23,40,0,0,-86.25,-108.55000000000001,-200.0,-200.0,-14.9,-24.45,-30.0,-30.0,620.8,17.0,102.4,19.4,,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.025700000000004,68,-91.80000000000001,-11.2,8.85,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,398.72,16.5,106.55000000000001,20.45,52540.46,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10547,29.026529999999998,68,-65.2,-10.4,30.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,779.1600000000001,17.0,80.3,17.5,99250.68,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.02006,23,-80.45,-10.4,22.8,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,816.56,16.0,97.3,17.5,,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.021650000000005,23,-70.15,-10.600000000000001,24.2,3,0,0,0,-114.30000000000001,-200.0,-200.0,-200.0,-31.1,-30.0,-30.0,-30.0,770.56,16.0,87.1,17.5,86756.22,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.022319999999997,23,-84.85,-14.0,0.5,3,40,0,0,-84.7,-88.5,-200.0,-200.0,-13.3,-16.65,-30.0,-30.0,576.3199999999999,20.5,104.75,20.35,70305.21,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.022699999999993,3,-80.8,-11.65,5.95,23,0,0,0,-85.75,-200.0,-200.0,-200.0,-15.6,-30.0,-30.0,-30.0,715.135,17.0,99.25,17.65,,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.025629999999996,68,-95.44999999999999,-12.05,5.25,31,59,0,0,-102.1,-102.0,-200.0,-200.0,-17.25,-17.0,-30.0,-30.0,242.245,16.0,112.1,20.3,22606.15,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.025700000000004,68,-91.85,-11.55,7.6,3,59,0,0,-107.3,-113.25,-200.0,-200.0,-20.75,-22.95,-30.0,-30.0,371.52,17.0,107.5,20.5,45176.57,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10548,29.026529999999998,68,-65.5,-10.4,28.55,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,677.825,16.5,83.55000000000001,17.5,97890.77,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549,29.021650000000005,23,-68.9,-10.45,23.65,3,0,0,0,-108.2,-200.0,-200.0,-200.0,-27.799999999999997,-30.0,-30.0,-30.0,626.24,16.0,88.5,17.55,103983.17,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549,29.022319999999997,23,-84.44999999999999,-14.1,0.0,3,40,0,0,-84.65,-90.15,-200.0,-200.0,-14.0,-17.3,-30.0,-30.0,622.095,17.0,102.95,20.4,69736.88,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549000000001,29.022699999999997,3,-80.0,-11.75,6.4,23,40,0,0,-83.15,-125.6,-200.0,-200.0,-14.35,-31.65,-30.0,-30.0,720.6400000000001,17.0,99.85,17.5,76883.14,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549,29.025709999999997,68,-93.4,-11.8,6.3,3,59,0,0,-125.05000000000001,-105.0,-200.0,-200.0,-29.9,-19.0,-30.0,-30.0,333.76,16.0,108.75,20.55,46653.11,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549,29.026529999999998,68,-71.65,-10.350000000000001,25.25,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,676.635,16.0,88.05,17.5,82358.53,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10549,29.0266,68,-71.05000000000001,-10.5,20.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.0,18.5,86.85,17.5,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.022239999999996,23,-81.85,-13.15,2.75,3,40,0,0,-83.75,-92.15,-200.0,-200.0,-14.55,-21.0,-30.0,-30.0,625.905,17.5,100.1,19.15,51895.57,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.02273,3,-78.05,-11.1,8.65,13,23,40,0,-88.55,-94.75,-155.1,-200.0,-20.7,-21.950000000000003,-42.6,-30.0,432.94500000000005,16.0,96.6,17.6,15845.26,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0
41.1054,29.02282,3,-82.69999999999999,-12.3,6.5,23,40,0,0,-92.19999999999999,-94.4,-200.0,-200.0,-17.7,-22.4,-30.0,-30.0,697.6,17.0,100.7,18.200000000000003,92406.43,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.02566,68,-91.80000000000001,-11.45,9.6,59,0,0,0,-102.80000000000001,-200.0,-200.0,-200.0,-19.549999999999997,-30.0,-30.0,-30.0,4.455,15.666666666666666,106.75,17.5,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.02569,68,-85.1,-10.75,15.15,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,11.14,19.0,100.15,17.5,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.02653,68,-63.1,-10.4,32.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,3.73,16.0,78.44999999999999,14.15,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1054,29.02661,68,-72.3,-10.4,25.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,4.8,19.0,88.0,17.5,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.105509999999995,29.020100000000003,23,-79.15,-10.45,23.799999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,835.52,16.5,97.05000000000001,17.5,108635.65666666666,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10551,29.021650000000005,23,-67.3,-10.5,23.85,3,0,0,0,-114.25,-200.0,-200.0,-200.0,-29.15,-30.0,-30.0,-30.0,790.425,16.0,83.85,17.5,73325.48,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10551,29.022319999999997,23,-86.94999999999999,-16.35,-2.25,3,40,0,0,-82.85,-84.8,-200.0,-200.0,-14.75,-15.450000000000001,-30.0,-30.0,607.665,17.0,103.95,20.35,68800.82,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10551,29.025709999999997,68,-93.6,-12.0,5.5,59,0,0,0,-101.3,-200.0,-200.0,-200.0,-17.549999999999997,-30.0,-30.0,-30.0,285.76,16.0,109.69999999999999,20.9,46192.74,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10551,29.026529999999998,68,-74.65,-10.4,21.0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,700.085,16.0,90.25,17.5,72343.38,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.022319999999997,23,-84.55,-14.399999999999999,1.15,3,40,0,0,-83.25,-89.7,-200.0,-200.0,-14.1,-17.75,-30.0,-30.0,608.96,16.5,104.1,20.25,70238.63,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.022689999999997,3,-82.4,-12.65,4.5,23,40,0,0,-85.65,-94.65,-200.0,-200.0,-15.1,-22.85,-30.0,-30.0,721.9,17.0,99.4,17.95,71293.07,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.025629999999996,68,-95.45,-12.399999999999999,5.5,3,59,0,0,-122.1,-108.0,-200.0,-200.0,-29.0,-19.8,-30.0,-30.0,252.67,16.5,111.35,20.65,23064.18,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.025719999999996,68,-95.4,-12.55,5.050000000000001,59,0,0,0,-96.85,-200.0,-200.0,-200.0,-15.25,-30.0,-30.0,-30.0,289.08,16.0,110.94999999999999,20.9,24111.63,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.026529999999998,68,-76.05,-10.4,19.85,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,776.5999999999999,16.0,91.25,17.5,123507.8,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10552,29.027730000000002,76,-81.9,-13.45,1.65,68,0,0,0,-81.15,-200.0,-200.0,-200.0,-12.5,-30.0,-30.0,-30.0,743.1949999999999,16.5,97.35,17.5,97370.39,41.1054694,29.0278333,340.0,18.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.01538,68,-123.2,-16.3,-7.2,40,76,0,0,-125.5,-122.8,-200.0,-200.0,-18.7,-15.9,-30.0,-30.0,13.47,15.0,142.0,22.3,0.0,41.1054694,29.0278333,255.0,18.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.021650000000005,23,-69.4,-10.5,19.75,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,757.5333333333334,16.0,89.4,17.5,97360.22,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.022319999999997,23,-85.05000000000001,-14.7,0.5,3,40,0,0,-86.7,-87.8,-200.0,-200.0,-15.15,-16.0,-30.0,-30.0,614.4,17.0,102.65,20.05,68798.14,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.022689999999997,3,-81.5,-13.0,4.300000000000001,23,40,0,0,-82.45,-116.4,-200.0,-200.0,-13.85,-28.1,-30.0,-30.0,769.3,16.0,100.0,17.5,93368.75,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.02279,3,-86.5,-14.25,1.3,23,40,0,0,-83.9,-100.2,-200.0,-200.0,-14.0,-22.6,-30.0,-30.0,604.48,17.0,104.05,20.049999999999997,70303.06,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.025629999999996,68,-98.25,-12.649999999999999,5.25,3,59,0,0,-114.4,-100.65,-200.0,-200.0,-23.950000000000003,-15.45,-30.0,-30.0,270.375,17.0,113.05,20.65,0.0,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.025719999999996,68,-91.6,-12.15,7.25,59,0,0,0,-103.55000000000001,-200.0,-200.0,-200.0,-17.5,-30.0,-30.0,-30.0,333.77,16.0,106.95,20.6,22605.2,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10553,29.026529999999998,68,-74.25,-10.45,20.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,763.24,16.0,89.75,17.5,94876.25,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.02014,23,-76.8,-10.4,23.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,605.12,16.5,95.44999999999999,17.5,,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.021650000000005,23,-67.4,-10.45,21.9,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,695.9300000000001,16.0,86.5,17.55,94868.66,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.022319999999997,23,-77.9,-12.65,3.45,3,40,0,0,-82.9,-83.15,-200.0,-200.0,-15.45,-16.05,-30.0,-30.0,718.06,16.5,101.1,18.5,70831.47,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.022689999999997,3,-79.5,-12.2,5.85,23,0,0,0,-84.69999999999999,-200.0,-200.0,-200.0,-15.350000000000001,-30.0,-30.0,-30.0,728.02,17.0,99.55,17.5,70763.7,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.025639999999996,68,-96.9,-13.600000000000001,3.65,59,0,0,0,-97.75,-200.0,-200.0,-200.0,-13.25,-30.0,-30.0,-30.0,129.28,16.0,114.15,19.75,0.0,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.025719999999996,68,-93.65,-12.2,5.199999999999999,59,0,0,0,-98.7,-200.0,-200.0,-200.0,-14.600000000000001,-30.0,-30.0,-30.0,311.69000000000005,16.0,108.45,20.75,46648.38,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.026529999999998,68,-74.3,-10.4,21.75,76,0,0,0,-87.9,-200.0,-200.0,-200.0,-21.5,-30.0,-30.0,-30.0,702.4300000000001,16.0,90.7,17.5,95366.4,41.1054694,29.0278333,255.0,18.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10554,29.02659,68,-72.15,-10.5,18.7,76,0,0,0,-85.2,-200.0,-200.0,-200.0,-21.55,-30.0,-30.0,-30.0,54.4,16.5,87.94999999999999,17.5,,41.1054694,29.0278333,255.0,18.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10555,29.021650000000005,23,-69.25,-10.45,21.55,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,743.64,16.0,88.6,17.5,110405.26,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10555,29.022309999999997,23,-79.7,-12.85,3.5,3,40,0,0,-81.6,-89.65,-200.0,-200.0,-14.5,-20.0,-30.0,-30.0,660.8299999999999,16.0,98.25,18.3,68800.85,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10555,29.025719999999996,68,-95.1,-13.55,4.0,59,0,0,0,-96.6,-200.0,-200.0,-200.0,-15.6,-30.0,-30.0,-30.0,289.595,16.0,111.75,20.8,22605.36,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10556,29.01537,68,-123.2,-16.4,-7.3,40,76,0,0,-125.1,-122.6,-200.0,-200.0,-18.1,-15.8,-30.0,-30.0,17.66,16.0,141.1,22.2,,41.1054694,29.0278333,255.0,18.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10556,29.02019,23,-77.2,-10.4,24.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.0,16.0,93.6,17.5,,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10556,29.022309999999997,23,-80.65,-13.350000000000001,3.9000000000000004,3,40,0,0,-81.8,-86.9,-200.0,-200.0,-14.75,-17.75,-30.0,-30.0,687.2149999999999,16.5,98.65,18.950000000000003,92916.44,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10556,29.022689999999997,3,-83.05,-13.3,4.3,13,23,40,0,-101.6,-86.15,-95.95,-200.0,-24.1,-14.35,-21.95,-30.0,662.06,16.5,101.30000000000001,18.1,70265.96,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0
41.10556,29.02565,68,-95.93333333333332,-12.666666666666666,4.333333333333333,59,0,0,0,-99.09999999999998,-200.0,-200.0,-200.0,-15.1,-30.0,-30.0,-30.0,16.735,21.25,113.19999999999999,20.825,0.0,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10555999999999,29.025660000000002,61,-100.075,-15.05,-1.5,65,0,0,0,-99.125,-200.0,-200.0,-200.0,-14.125,-30.0,-30.0,-30.0,18.365,17.666666666666668,121.1,21.0,22134.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10556,29.025719999999996,68,-95.44999999999999,-13.7,0.85,59,0,0,0,-98.1,-200.0,-200.0,-200.0,-13.75,-30.0,-30.0,-30.0,275.195,16.0,111.45,20.95,22605.74,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
