Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10553,29.02563,68.0,-97.7,-13.1,4.6,3.0,59.0,,,-126.1,-103.7,,,-29.8,-17.6,,
41.10552,29.02563,68.0,-97.1,-11.8,6.9,59.0,,,,-103.1,,,,-17.6,,,
41.10552,29.02563,68.0,-94.7,-11.2,5.9,59.0,,,,-105.4,,,,-20.1,,,
41.1055,29.02562,68.0,-95.9,-12.0,6.3,59.0,,,,-105.7,,,,-20.2,,,
41.1055,29.02562,68.0,-95.8,-11.8,5.9,59.0,,,,-104.6,,,,-20.6,,,
41.10548,29.02563,68.0,-94.7,-11.4,6.5,59.0,,,,-103.5,,,,-19.6,,,
41.10548,29.02563,68.0,-94.9,-11.2,7.1,59.0,,,,-103.5,,,,-17.8,,,
41.10546,29.02563,68.0,-94.3,-11.2,8.3,59.0,,,,-104.8,,,,-17.2,,,
41.10546,29.02563,68.0,-93.3,-11.2,8.0,3.0,59.0,,,-103.4,-103.2,,,-17.6,-18.1,,
41.10545,29.02563,68.0,-92.5,-11.2,11.0,3.0,59.0,,,-104.0,-122.5,,,-19.7,-29.3,,
41.10545,29.02563,68.0,-90.1,-10.9,12.3,3.0,59.0,,,-103.9,-120.2,,,-20.2,-29.7,,
41.10543,29.02563,68.0,-86.7,-10.6,15.4,3.0,59.0,,,-126.2,-117.1,,,-33.3,-27.4,,
41.10543,29.02563,68.0,-87.4,-11.0,10.4,3.0,59.0,,,-105.3,-105.1,,,-23.8,-22.2,,
41.10542,29.02563,68.0,-85.0,-10.6,10.2,3.0,59.0,,,-96.7,-136.6,,,-13.7,-35.8,,
41.10542,29.02563,68.0,-90.6,-11.5,12.2,3.0,,,,-100.8,,,,-18.6,,,
41.10542,29.02563,68.0,-86.9,-10.7,12.4,3.0,,,,-102.8,,,,-21.6,,,
41.10542,29.02563,68.0,-88.1,-10.8,12.3,3.0,,,,-141.2,,,,-38.2,,,
41.10541,29.02564,68.0,-84.5,-10.5,13.6,3.0,59.0,,,-124.5,-99.8,,,-32.4,-21.4,,
41.10541,29.02564,68.0,-88.2,-10.8,10.1,3.0,59.0,,,-123.1,-106.8,,,-28.4,-24.2,,
41.10541,29.02565,68.0,-90.7,-10.9,10.8,59.0,,,,-112.1,,,,-25.9,,,
41.10541,29.02565,68.0,-90.8,-10.8,9.4,3.0,59.0,,,-108.0,-107.5,,,-23.5,-21.3,,
41.1054,29.02566,68.0,-92.1,-11.0,8.7,3.0,,,,-116.9,,,,-25.8,,,
41.1054,29.02566,68.0,-92.9,-11.0,8.6,3.0,,,,-108.6,,,,-21.2,,,
41.10539,29.02567,68.0,-92.6,-11.3,9.3,3.0,59.0,,,-128.0,-101.9,,,-31.0,-17.7,,
41.10539,29.02567,68.0,-91.8,-11.0,10.2,3.0,59.0,,,-99.3,-100.2,,,-13.6,-15.8,,
41.10539,29.02568,68.0,-92.2,-11.3,10.1,3.0,59.0,,,-128.4,-109.3,,,-30.5,-21.7,,
41.10539,29.02568,68.0,-93.3,-11.3,8.6,3.0,59.0,,,-122.8,-102.9,,,-27.6,-17.2,,
41.10538,29.02569,68.0,-91.8,-11.0,11.1,3.0,59.0,,,-148.0,-120.4,,,-39.5,-26.2,,
41.10538,29.02569,68.0,-91.1,-11.0,10.3,3.0,59.0,,,-131.8,-102.7,,,-34.3,-17.9,,
41.10538,29.02569,68.0,-90.3,-10.8,11.1,3.0,59.0,,,-122.2,-106.4,,,-28.1,-19.8,,
41.10538,29.02569,68.0,-90.8,-10.7,11.7,59.0,,,,-123.4,,,,-31.3,,,
41.10537,29.0257,68.0,-91.4,-10.8,10.6,59.0,,,,-111.3,,,,-25.4,,,
41.10537,29.0257,68.0,-90.3,-10.8,15.0,59.0,,,,-105.6,,,,-22.3,,,
41.10536,29.02571,68.0,-91.2,-10.8,11.3,59.0,,,,-105.5,,,,-19.7,,,
41.10536,29.02571,68.0,-89.4,-10.6,10.4,,,,,,,,,,,,
41.10536,29.02572,68.0,-90.2,-10.8,12.4,,,,,,,,,,,,
41.10536,29.02572,68.0,-89.8,-10.8,12.2,,,,,,,,,,,,
41.10535,29.02573,68.0,-88.5,-10.7,13.1,,,,,,,,,,,,
41.10535,29.02573,68.0,-89.9,-10.8,14.2,59.0,,,,-99.3,,,,-16.6,,,
41.10534,29.02573,68.0,-88.9,-10.8,14.6,59.0,,,,-104.2,,,,-24.7,,,
41.10534,29.02573,68.0,-87.4,-10.6,15.7,59.0,,,,-154.3,,,,-42.3,,,
41.10534,29.02574,68.0,-87.0,-10.6,15.3,59.0,,,,-112.4,,,,-25.2,,,
41.10534,29.02574,68.0,-87.4,-10.6,16.1,,,,,,,,,,,,
41.10533,29.02575,68.0,-88.7,-10.7,16.6,,,,,,,,,,,,
41.10533,29.02575,68.0,-82.6,-10.4,24.2,,,,,,,,,,,,
41.10533,29.02576,68.0,-78.5,-10.4,22.4,,,,,,,,,,,,
41.10533,29.02576,68.0,-81.4,-10.4,23.1,,,,,,,,,,,,
41.10532,29.02577,68.0,-79.8,-10.4,23.2,,,,,,,,,,,,
41.10532,29.02577,68.0,-79.8,-10.4,22.1,,,,,,,,,,,,
41.10532,29.02579,68.0,-81.2,-10.4,19.7,,,,,,,,,,,,
41.10532,29.02579,68.0,-83.0,-10.5,21.7,,,,,,,,,,,,
41.10531,29.0258,68.0,-80.0,-10.4,23.1,,,,,,,,,,,,
41.10531,29.0258,68.0,-78.5,-10.4,22.2,,,,,,,,,,,,
41.10531,29.02582,68.0,-79.7,-10.4,23.0,,,,,,,,,,,,
41.10531,29.02582,68.0,-78.3,-10.4,20.4,,,,,,,,,,,,
41.10531,29.02584,68.0,-81.8,-10.5,18.5,,,,,,,,,,,,
41.10531,29.02585,68.0,-84.5,-10.6,17.3,,,,,,,,,,,,
41.10531,29.02585,68.0,-84.0,-10.5,17.2,,,,,,,,,,,,
41.10531,29.02587,68.0,-84.9,-10.5,15.3,,,,,,,,,,,,
41.10531,29.02587,68.0,-86.6,-10.7,16.8,,,,,,,,,,,,
41.10531,29.02589,68.0,-86.4,-10.6,15.5,,,,,,,,,,,,
41.10531,29.02589,68.0,-87.1,-10.8,15.7,3.0,,,,-105.0,,,,-22.0,,,
41.10531,29.0259,68.0,-86.3,-10.7,15.1,3.0,,,,-123.9,,,,-32.1,,,
41.10531,29.0259,68.0,-85.7,-10.5,17.5,3.0,,,,-154.9,,,,-42.6,,,
41.10531,29.02592,68.0,-84.2,-10.5,15.5,3.0,,,,-155.9,,,,-43.0,,,
41.10531,29.02592,68.0,-85.7,-10.6,14.8,,,,,,,,,,,,
41.10531,29.02594,68.0,-81.4,-10.5,20.5,,,,,,,,,,,,
41.10531,29.02594,68.0,-78.5,-10.4,21.8,,,,,,,,,,,,
41.10531,29.02595,68.0,-82.9,-10.5,15.7,,,,,,,,,,,,
41.10531,29.02595,68.0,-83.8,-10.8,17.1,,,,,,,,,,,,
41.10532,29.02597,68.0,-83.3,-10.6,17.1,,,,,,,,,,,,
41.10532,29.02597,68.0,-80.6,-10.4,19.9,,,,,,,,,,,,
41.10532,29.02598,68.0,-82.3,-10.5,16.7,,,,,,,,,,,,
41.10532,29.02598,68.0,-84.8,-10.6,18.5,,,,,,,,,,,,
41.10532,29.02599,68.0,-82.9,-10.5,16.7,,,,,,,,,,,,
41.10532,29.02599,68.0,-81.8,-10.5,18.6,,,,,,,,,,,,
41.10532,29.026,68.0,-85.2,-10.6,19.7,,,,,,,,,,,,
41.10532,29.026,68.0,-79.1,-10.4,19.3,,,,,,,,,,,,
41.10532,29.02601,68.0,-83.0,-10.5,20.4,,,,,,,,,,,,
41.10532,29.02601,68.0,-84.4,-10.6,16.5,,,,,,,,,,,,
41.10533,29.02602,68.0,-85.0,-10.6,16.9,,,,,,,,,,,,
41.10533,29.02602,68.0,-85.1,-10.6,15.7,,,,,,,,,,,,
41.10533,29.02604,68.0,-83.7,-10.6,17.6,,,,,,,,,,,,
41.10533,29.02604,68.0,-84.0,-10.7,13.1,,,,,,,,,,,,
41.10533,29.02605,68.0,-82.7,-10.7,13.7,,,,,,,,,,,,
41.10533,29.02605,68.0,-84.3,-10.7,14.9,3.0,,,,-100.4,,,,-18.4,,,
41.10533,29.02607,68.0,-86.1,-11.0,13.2,3.0,,,,-98.5,,,,-18.4,,,
41.10533,29.02607,68.0,-84.1,-10.7,14.1,3.0,,,,-111.4,,,,-27.6,,,
41.10533,29.02608,68.0,-82.9,-10.6,15.8,3.0,,,,-138.7,,,,-38.0,,,
41.10533,29.02608,68.0,-82.8,-10.6,15.4,,,,,,,,,,,,
41.10533,29.0261,68.0,-84.0,-10.8,13.6,3.0,,,,-99.4,,,,-21.4,,,
41.10533,29.0261,68.0,-83.4,-10.8,12.6,3.0,,,,-99.3,,,,-19.2,,,
41.10533,29.02612,68.0,-84.1,-11.0,13.7,3.0,,,,-100.3,,,,-23.1,,,
41.10533,29.02612,68.0,-83.6,-10.7,15.0,3.0,76.0,,,-120.2,-94.6,,,-29.8,-15.6,,
41.10533,29.02614,68.0,-82.8,-10.7,15.0,3.0,76.0,,,-100.0,-93.6,,,-21.9,-18.0,,
41.10533,29.02614,68.0,-84.1,-10.8,14.7,76.0,,,,-93.9,,,,-18.8,,,
41.10533,29.02615,68.0,-84.5,-10.8,11.3,76.0,,,,-92.7,,,,-19.6,,,
41.10533,29.02615,68.0,-84.4,-11.1,11.5,76.0,,,,-94.8,,,,-18.6,,,
41.10533,29.02617,68.0,-84.5,-11.0,13.5,3.0,76.0,,,-94.6,-91.6,,,-18.2,-19.8,,
41.10533,29.02617,68.0,-82.5,-10.7,15.2,3.0,76.0,,,-101.9,-92.9,,,-24.8,-18.6,,
41.10533,29.02619,68.0,-83.1,-10.8,14.5,3.0,76.0,,,-119.3,-93.4,,,-33.0,-21.2,,
41.10533,29.02619,68.0,-82.0,-10.7,14.4,3.0,76.0,,,-152.0,-93.7,,,-41.8,-21.4,,
41.10534,29.02621,68.0,-81.4,-10.7,13.3,3.0,,,,-101.4,,,,-25.8,,,
41.10534,29.02621,68.0,-83.5,-10.7,16.4,3.0,,,,-99.7,,,,-23.8,,,
41.10533,29.02623,68.0,-83.1,-10.7,17.4,3.0,,,,-116.5,,,,-31.5,,,
41.10533,29.02623,68.0,-82.1,-10.7,17.6,3.0,,,,-119.7,,,,-31.4,,,
41.10533,29.02624,68.0,-80.6,-10.6,18.2,3.0,,,,-144.2,,,,-39.2,,,
41.10533,29.02624,68.0,-81.9,-10.6,17.1,,,,,,,,,,,,
41.10533,29.02626,68.0,-80.5,-10.5,17.0,,,,,,,,,,,,
41.10533,29.02626,68.0,-80.4,-10.6,18.5,76.0,,,,-91.4,,,,-16.5,,,
41.10533,29.02627,68.0,-79.2,-10.5,19.3,76.0,,,,-92.6,,,,-18.9,,,
41.10533,29.02627,68.0,-79.8,-10.6,24.8,76.0,,,,-88.3,,,,-20.8,,,
41.10533,29.02629,68.0,-76.6,-10.5,19.5,76.0,,,,-99.9,,,,-22.2,,,
41.10533,29.02629,68.0,-79.9,-10.5,19.2,,,,,,,,,,,,
41.10533,29.0263,68.0,-80.3,-10.5,19.1,,,,,,,,,,,,
41.10533,29.0263,68.0,-81.4,-10.6,20.2,,,,,,,,,,,,
41.10533,29.02632,68.0,-81.7,-10.5,18.1,,,,,,,,,,,,
41.10533,29.02632,68.0,-81.5,-10.5,20.6,,,,,,,,,,,,
41.10532,29.02633,68.0,-81.6,-10.5,19.8,,,,,,,,,,,,
41.10532,29.02633,68.0,-80.0,-10.5,20.1,,,,,,,,,,,,
41.10532,29.02635,68.0,-81.5,-10.6,21.0,,,,,,,,,,,,
41.10532,29.02635,68.0,-80.8,-10.5,20.1,,,,,,,,,,,,
41.10531,29.02636,68.0,-80.0,-10.4,21.1,,,,,,,,,,,,
41.10531,29.02636,68.0,-80.9,-10.4,20.9,,,,,,,,,,,,
41.10531,29.02638,68.0,-83.2,-10.6,20.9,,,,,,,,,,,,
41.10531,29.02638,68.0,-79.5,-10.4,20.4,,,,,,,,,,,,
41.1053,29.02639,68.0,-81.9,-10.5,20.5,,,,,,,,,,,,
41.1053,29.02639,68.0,-80.7,-10.4,21.0,,,,,,,,,,,,
41.10529,29.02641,68.0,-80.8,-10.4,21.5,,,,,,,,,,,,
41.10529,29.02641,68.0,-78.2,-10.4,23.2,,,,,,,,,,,,
41.10529,29.02643,68.0,-75.4,-10.4,21.4,,,,,,,,,,,,
41.10529,29.02643,68.0,-78.1,-10.4,21.9,,,,,,,,,,,,
41.10529,29.02644,68.0,-76.6,-10.4,20.0,,,,,,,,,,,,
41.10529,29.02644,68.0,-80.9,-10.5,16.4,,,,,,,,,,,,
41.10529,29.02646,68.0,-83.1,-10.6,16.6,,,,,,,,,,,,
41.10529,29.02646,68.0,-82.9,-10.6,18.2,,,,,,,,,,,,
41.10529,29.02647,68.0,-83.0,-10.7,20.2,,,,,,,,,,,,
41.10529,29.02647,68.0,-82.5,-10.7,19.4,,,,,,,,,,,,
41.10529,29.02649,68.0,-82.1,-10.6,18.3,,,,,,,,,,,,
41.10529,29.02649,68.0,-82.0,-10.6,18.9,,,,,,,,,,,,
41.10529,29.0265,68.0,-81.3,-10.6,19.4,,,,,,,,,,,,
41.10529,29.02652,68.0,-81.5,-10.5,19.1,,,,,,,,,,,,
41.10529,29.02652,68.0,-79.3,-10.4,20.5,,,,,,,,,,,,
41.1053,29.02653,68.0,-80.2,-10.4,19.4,,,,,,,,,,,,
41.1053,29.02653,68.0,-77.9,-10.4,22.0,,,,,,,,,,,,
41.10531,29.02654,68.0,-78.1,-10.4,25.9,,,,,,,,,,,,
41.10531,29.02654,68.0,-73.6,-10.4,28.6,,,,,,,,,,,,
41.10531,29.02654,68.0,-71.9,-10.4,29.6,,,,,,,,,,,,
41.10532,29.02654,68.0,-72.5,-10.3,29.4,,,,,,,,,,,,
41.10533,29.02654,68.0,-75.3,-10.4,28.1,,,,,,,,,,,,
41.10533,29.02654,68.0,-72.1,-10.4,26.8,,,,,,,,,,,,
41.10534,29.02654,68.0,-75.3,-10.4,26.4,,,,,,,,,,,,
41.10534,29.02654,68.0,-76.6,-10.4,25.5,,,,,,,,,,,,
41.10535,29.02654,68.0,-79.3,-10.4,22.3,,,,,,,,,,,,
41.10535,29.02654,68.0,-79.3,-10.5,25.2,,,,,,,,,,,,
41.10536,29.02654,68.0,-73.9,-10.4,24.4,,,,,,,,,,,,
41.10536,29.02654,68.0,-75.1,-10.4,25.7,,,,,,,,,,,,
41.10538,29.02654,68.0,-75.8,-10.4,27.1,,,,,,,,,,,,
41.10538,29.02654,68.0,-73.1,-10.4,27.1,,,,,,,,,,,,
41.10538,29.02654,68.0,-73.7,-10.4,26.3,,,,,,,,,,,,
41.10538,29.02654,68.0,-73.1,-10.4,26.8,,,,,,,,,,,,
41.1054,29.02653,68.0,-68.5,-10.4,26.7,,,,,,,,,,,,
41.1054,29.02653,68.0,-69.2,-10.4,27.2,,,,,,,,,,,,
41.10541,29.02653,68.0,-71.4,-10.4,26.0,,,,,,,,,,,,
41.10541,29.02653,68.0,-70.0,-10.4,27.6,,,,,,,,,,,,
41.10542,29.02653,68.0,-71.4,-10.4,28.2,,,,,,,,,,,,
41.10542,29.02653,68.0,-68.9,-10.4,27.6,,,,,,,,,,,,
41.10543,29.02653,68.0,-70.7,-10.4,29.5,,,,,,,,,,,,
41.10543,29.02653,68.0,-69.5,-10.4,27.9,,,,,,,,,,,,
41.10544,29.02653,68.0,-69.2,-10.4,29.5,,,,,,,,,,,,
41.10544,29.02653,68.0,-66.8,-10.4,26.8,,,,,,,,,,,,
41.10545,29.02653,68.0,-73.8,-10.4,24.5,,,,,,,,,,,,
41.10545,29.02653,68.0,-68.9,-10.4,24.8,,,,,,,,,,,,
41.10547,29.02653,68.0,-74.5,-10.5,24.6,,,,,,,,,,,,
41.10547,29.02653,68.0,-65.6,-10.4,26.2,,,,,,,,,,,,
41.10548,29.02653,68.0,-71.1,-10.5,24.1,76.0,,,,-81.6,,,,-19.6,,,
41.10548,29.02653,68.0,-72.1,-10.5,24.3,76.0,,,,-80.8,,,,-20.7,,,
41.10549,29.02653,68.0,-73.9,-10.4,20.6,76.0,,,,-87.2,,,,-20.2,,,
41.10549,29.02653,68.0,-73.9,-10.5,20.3,76.0,,,,-81.6,,,,-19.3,,,
41.10551,29.02653,68.0,-76.5,-10.6,17.0,,,,,,,,,,,,
41.10551,29.02653,68.0,-74.6,-10.6,17.8,,,,,,,,,,,,
41.10552,29.02653,68.0,-75.8,-10.7,10.9,,,,,,,,,,,,
41.10552,29.02653,68.0,-75.5,-10.7,15.9,,,,,,,,,,,,
41.10553,29.02653,68.0,-74.6,-10.5,18.7,,,,,,,,,,,,
41.10553,29.02653,68.0,-72.6,-10.4,21.0,,,,,,,,,,,,
41.10554,29.02653,68.0,-73.2,-10.5,17.7,76.0,,,,-82.1,,,,-18.4,,,
41.10554,29.02653,68.0,-73.6,-10.5,16.8,76.0,,,,-83.2,,,,-18.7,,,
41.10556,29.02653,68.0,-74.0,-10.5,13.4,76.0,,,,-83.5,,,,-19.4,,,
41.10556,29.02653,68.0,-76.2,-10.7,16.7,76.0,,,,-83.4,,,,-18.5,,,
41.10557,29.02652,68.0,-75.0,-10.6,13.2,76.0,,,,-85.2,,,,-19.8,,,
41.10557,29.02652,68.0,-77.2,-10.6,14.2,76.0,,,,-85.6,,,,-16.9,,,
41.10558,29.02652,68.0,-78.2,-10.7,9.8,76.0,,,,-82.6,,,,-16.2,,,
41.10558,29.02652,68.0,-74.4,-10.8,12.6,76.0,,,,-82.7,,,,-17.7,,,
41.1056,29.02652,68.0,-73.0,-10.6,12.6,76.0,,,,-81.4,,,,-17.8,,,
41.1056,29.02652,68.0,-74.3,-10.7,16.5,76.0,,,,-83.2,,,,-18.6,,,
41.10561,29.02652,68.0,-74.7,-10.8,11.3,76.0,,,,-81.7,,,,-18.0,,,
41.10561,29.02652,68.0,-74.0,-10.8,14.3,76.0,,,,-81.6,,,,-18.2,,,
41.10563,29.02652,68.0,-73.2,-10.6,11.5,76.0,,,,-80.4,,,,-17.2,,,
41.10563,29.02652,68.0,-74.9,-10.8,18.3,76.0,,,,-82.6,,,,-18.2,,,
41.10564,29.02652,68.0,-74.1,-10.6,17.7,76.0,,,,-83.5,,,,-17.1,,,
41.10564,29.02652,68.0,-74.8,-10.5,14.3,76.0,,,,-82.8,,,,-19.9,,,
41.10565,29.02652,68.0,-74.6,-10.5,17.0,76.0,,,,-82.6,,,,-20.2,,,
41.10565,29.02652,68.0,-73.0,-10.5,19.4,76.0,,,,-82.3,,,,-17.8,,,
41.10566,29.02651,68.0,-70.6,-10.5,18.2,76.0,,,,-82.5,,,,-17.8,,,
41.10566,29.02651,68.0,-73.4,-10.5,18.9,76.0,,,,-84.4,,,,-19.4,,,
41.10568,29.02651,68.0,-75.0,-10.6,18.3,76.0,,,,-84.7,,,,-18.7,,,
41.10568,29.02651,68.0,-74.4,-10.5,17.8,76.0,,,,-85.9,,,,-17.6,,,
41.10569,29.02651,68.0,-77.2,-10.6,14.9,76.0,,,,-88.7,,,,-18.8,,,
41.10569,29.02651,68.0,-79.8,-10.6,14.3,76.0,,,,-89.8,,,,-16.2,,,
41.1057,29.02651,68.0,-82.0,-10.6,15.6,76.0,,,,-91.3,,,,-19.1,,,
41.1057,29.02651,68.0,-82.4,-10.6,15.5,76.0,,,,-92.7,,,,-21.0,,,
41.10571,29.02651,68.0,-82.2,-10.5,13.4,76.0,,,,-91.9,,,,-19.0,,,
41.10571,29.02651,68.0,-81.8,-10.6,15.3,,,,,,,,,,,,
41.10572,29.02651,68.0,-81.8,-10.5,17.2,,,,,,,,,,,,
41.10572,29.02651,68.0,-81.8,-10.5,17.9,,,,,,,,,,,,
41.10574,29.02651,68.0,-82.7,-10.4,17.2,,,,,,,,,,,,
41.10574,29.02651,68.0,-85.0,-10.5,16.1,,,,,,,,,,,,
41.10574,29.0265,68.0,-85.4,-10.5,14.3,,,,,,,,,,,,
41.10574,29.0265,68.0,-86.4,-10.7,17.4,,,,,,,,,,,,
41.10576,29.0265,68.0,-86.2,-10.6,16.0,,,,,,,,,,,,
41.10576,29.0265,68.0,-85.6,-10.6,15.6,,,,,,,,,,,,
41.10577,29.0265,68.0,-85.6,-10.8,14.9,,,,,,,,,,,,
41.10577,29.0265,68.0,-85.1,-10.6,12.0,76.0,,,,-94.2,,,,-13.4,,,
41.10578,29.0265,68.0,-84.2,-10.6,13.0,76.0,,,,-94.1,,,,-17.3,,,
41.10578,29.0265,68.0,-84.0,-10.5,13.0,76.0,,,,-91.8,,,,-17.9,,,
41.10579,29.02649,68.0,-84.3,-10.6,12.0,76.0,,,,-94.0,,,,-18.3,,,
41.10579,29.02649,68.0,-86.1,-11.1,10.6,76.0,,,,-91.6,,,,-17.5,,,
41.1058,29.02649,68.0,-86.1,-10.9,11.2,76.0,,,,-95.1,,,,-15.7,,,
41.1058,29.02649,68.0,-87.2,-11.1,10.1,76.0,,,,-93.1,,,,-15.9,,,
41.10581,29.02649,68.0,-86.1,-11.0,9.6,76.0,,,,-92.8,,,,-15.2,,,
41.10581,29.02649,68.0,-86.0,-10.9,11.0,76.0,,,,-93.6,,,,-16.4,,,
41.10583,29.02648,68.0,-88.2,-10.9,11.2,76.0,,,,-94.5,,,,-16.0,,,
41.10583,29.02648,68.0,-86.6,-11.1,10.2,76.0,,,,-92.4,,,,-15.7,,,
41.10584,29.02648,68.0,-86.1,-11.0,10.3,76.0,,,,-92.8,,,,-16.5,,,
41.10584,29.02648,68.0,-86.8,-11.2,12.2,76.0,,,,-96.0,,,,-18.0,,,
41.10585,29.02648,68.0,-86.5,-11.1,10.9,76.0,,,,-95.4,,,,-17.7,,,
41.10585,29.02648,68.0,-87.3,-11.1,10.0,76.0,,,,-93.4,,,,-16.8,,,
41.10586,29.02647,68.0,-88.8,-11.3,11.2,76.0,,,,-93.3,,,,-15.1,,,
41.10586,29.02647,68.0,-85.6,-10.9,9.5,76.0,,,,-93.5,,,,-14.9,,,
41.10587,29.02647,68.0,-88.0,-11.3,8.4,76.0,,,,-94.9,,,,-16.3,,,
41.10587,29.02647,68.0,-88.3,-11.2,8.1,76.0,,,,-93.1,,,,-15.8,,,
41.10589,29.02647,68.0,-87.5,-11.3,10.2,76.0,,,,-92.0,,,,-15.6,,,
41.10589,29.02647,68.0,-87.1,-10.9,10.4,76.0,,,,-94.6,,,,-17.2,,,
41.1059,29.02646,68.0,-87.5,-11.4,8.8,76.0,,,,-93.4,,,,-15.4,,,
41.1059,29.02646,68.0,-88.0,-11.3,8.4,76.0,,,,-94.0,,,,-16.2,,,
41.10591,29.02646,68.0,-89.1,-11.8,7.8,76.0,,,,-92.4,,,,-13.9,,,
41.10591,29.02646,68.0,-89.1,-11.8,9.4,76.0,,,,-92.6,,,,-14.6,,,
41.10593,29.02646,68.0,-89.0,-11.4,7.9,76.0,,,,-94.2,,,,-15.1,,,
41.10593,29.02646,68.0,-90.5,-11.6,7.4,76.0,,,,-95.5,,,,-15.4,,,
41.10594,29.02646,68.0,-90.3,-11.4,9.3,76.0,,,,-94.0,,,,-16.1,,,
41.10594,29.02646,68.0,-84.3,-10.7,10.0,76.0,,,,-92.2,,,,-18.2,,,
41.10595,29.02645,68.0,-85.2,-10.7,10.9,76.0,,,,-94.3,,,,-18.8,,,
41.10595,29.02645,68.0,-88.0,-11.0,11.4,76.0,,,,-96.7,,,,-18.8,,,
41.10596,29.02644,68.0,-86.4,-10.8,11.0,76.0,,,,-94.6,,,,-19.6,,,
41.10596,29.02644,68.0,-84.3,-10.6,11.8,76.0,,,,-94.4,,,,-19.6,,,
41.10596,29.02643,68.0,-82.4,-10.5,11.1,,,,,,,,,,,,
41.10596,29.02643,68.0,-84.1,-10.7,9.3,,,,,,,,,,,,
41.10597,29.02642,68.0,-86.7,-10.9,11.0,,,,,,,,,,,,
41.10597,29.02642,68.0,-85.1,-11.1,8.4,76.0,,,,-92.1,,,,-16.3,,,
41.10598,29.02641,68.0,-86.2,-11.1,9.2,76.0,,,,-93.0,,,,-16.3,,,
41.10598,29.02641,68.0,-85.7,-11.0,9.9,76.0,,,,-93.8,,,,-15.6,,,
41.10599,29.0264,68.0,-86.0,-10.9,9.5,76.0,,,,-93.6,,,,-17.9,,,
41.10599,29.0264,68.0,-87.3,-11.1,5.5,76.0,,,,-94.7,,,,-16.3,,,
41.106,29.02639,68.0,-92.1,-12.0,7.3,59.0,76.0,,,-99.8,-96.1,,,-19.0,-15.4,,
41.106,29.02639,68.0,-90.3,-11.5,3.8,59.0,76.0,,,-100.8,-94.0,,,-19.4,-14.3,,
41.10602,29.02639,68.0,-91.8,-12.1,7.0,59.0,76.0,,,-103.9,-96.1,,,-20.8,-16.8,,
41.10602,29.02639,68.0,-89.7,-11.5,6.7,59.0,76.0,,,-101.7,-98.4,,,-18.4,-17.1,,
41.10603,29.02639,68.0,-91.0,-11.5,7.5,59.0,76.0,,,-100.4,-96.3,,,-20.3,-15.4,,
41.10603,29.02639,68.0,-90.9,-11.5,6.5,59.0,76.0,,,-104.0,-98.1,,,-21.1,-16.9,,
41.10605,29.0264,68.0,-91.4,-11.6,4.0,59.0,76.0,,,-102.4,-94.7,,,-20.2,-15.7,,
41.10605,29.0264,68.0,-92.9,-12.6,4.4,59.0,76.0,,,-106.7,-95.3,,,-23.0,-15.5,,
41.10606,29.0264,68.0,-91.0,-11.4,7.0,59.0,76.0,,,-105.7,-95.4,,,-22.3,-14.9,,
41.10606,29.0264,68.0,-89.3,-11.2,10.9,76.0,,,,-94.8,,,,-16.3,,,
41.10607,29.0264,68.0,-88.2,-11.1,7.1,59.0,76.0,,,-99.4,-96.7,,,-18.3,-19.2,,
41.10607,29.0264,68.0,-90.2,-11.6,6.3,59.0,76.0,,,-120.0,-93.9,,,-27.3,-13.9,,
41.10609,29.0264,68.0,-92.2,-12.8,3.1,59.0,76.0,,,-107.3,-93.9,,,-20.6,-13.8,,
41.10609,29.0264,68.0,-92.1,-13.7,4.4,76.0,,,,-93.2,,,,-13.2,,,
41.1061,29.0264,68.0,-89.7,-12.4,6.9,76.0,,,,-92.2,,,,-14.1,,,
41.1061,29.0264,68.0,-89.0,-11.9,9.7,59.0,76.0,,,-101.7,-93.8,,,-19.9,-15.4,,
41.10612,29.0264,68.0,-88.5,-11.6,9.5,59.0,76.0,,,-104.6,-93.7,,,-23.3,-14.5,,
41.10612,29.0264,68.0,-91.8,-11.8,6.7,76.0,,,,-93.8,,,,-15.1,,,
41.10613,29.0264,68.0,-91.5,-12.1,3.4,76.0,,,,-96.9,,,,-16.7,,,
41.10613,29.0264,68.0,-93.0,-12.9,3.3,76.0,,,,-93.3,,,,-14.7,,,
41.10614,29.0264,68.0,-91.3,-12.3,4.0,59.0,76.0,,,-95.8,-92.6,,,-17.6,-14.5,,
41.10614,29.0264,68.0,-92.7,-12.2,4.2,59.0,76.0,,,-108.7,-93.2,,,-24.0,-13.5,,
41.10615,29.0264,68.0,-90.4,-11.8,4.3,59.0,76.0,,,-101.5,-94.3,,,-21.6,-15.3,,
41.10615,29.0264,68.0,-93.6,-13.4,3.4,59.0,76.0,,,-101.6,-91.3,,,-21.9,-13.6,,
