Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Throughput_PDCP_DL,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,NR_UE_Power_Tx_PUSCH_0,App_Throughput_DL,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.10529,29.02356,3,-83.25,-11.0,9.7,68,0,0,0,-103.15,-200.0,-200.0,-200.0,-21.25,-30.0,-30.0,-30.0,95631.36,71.0,101.1,17.5,92616.95,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02403,3,-93.75,-11.899999999999999,5.85,68,0,0,0,-101.5,-200.0,-200.0,-200.0,-16.85,-30.0,-30.0,-30.0,96205.155,113.0,112.35,17.5,92917.7,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.024880000000003,68,-97.65,-11.399999999999999,6.9,3,0,0,0,-108.94999999999999,-200.0,-200.0,-200.0,-19.55,-30.0,-30.0,-30.0,96676.48,167.5,113.44999999999999,18.2,93995.0,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.024890000000003,68,-96.6,-11.0,10.3,3,0,0,0,-124.1,-200.0,-200.0,-200.0,-30.35,-30.0,-30.0,-30.0,96563.20000000001,165.0,112.5,18.1,93910.32,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.024909999999995,68,-94.35,-11.0,8.4,31,59,0,0,-113.75,-101.9,-200.0,-200.0,-22.85,-17.4,-30.0,-30.0,98570.225,60.5,110.55,17.5,95282.76,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.025770000000005,68,-82.44999999999999,-10.45,26.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96632.39499999999,46.5,97.5,17.5,92046.77,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.025780000000005,68,-80.9,-10.45,23.1,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96401.89000000001,30.0,98.5,17.5,91435.97,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02641,68,-79.5,-10.4,22.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95439.275,63.0,95.8,17.5,92169.38,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.026429999999998,68,-76.75,-10.4,21.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95516.245,64.5,92.44999999999999,17.5,92489.1,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.026439999999997,68,-78.75,-10.45,18.2,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95449.525,64.0,94.1,17.5,92937.38,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02646,68,-83.0,-10.6,17.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95848.88,69.0,97.75,17.5,92651.57,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02647,68,-82.75,-10.7,19.799999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95659.6,69.5,97.80000000000001,17.5,92835.41,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02649,68,-82.05,-10.6,18.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95518.72,66.5,97.69999999999999,17.5,92852.62,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.0265,68,-81.3,-10.6,19.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95425.035,70.0,97.1,17.5,92692.66,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.026519999999998,68,-80.4,-10.45,19.8,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95203.755,72.0,96.30000000000001,17.5,92499.09,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10529,29.02732,68,-66.25,-10.4,27.35,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,92971.505,29.5,92.8,17.5,94843.59,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02167,23,-77.4,-11.9,8.5,3,13,0,0,-86.7,-87.5,-200.0,-200.0,-15.9,-16.4,-30.0,-30.0,96235.52,131.0,96.75,17.5,94161.75,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02236,3,-73.94999999999999,-11.55,8.25,23,0,0,0,-80.9,-200.0,-200.0,-200.0,-17.6,-30.0,-30.0,-30.0,97146.88,24.0,93.05,17.5,94047.99,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02238,3,-68.4,-10.7,10.85,23,0,0,0,-91.15,-200.0,-200.0,-200.0,-19.3,-30.0,-30.0,-30.0,94894.07999999999,23.5,89.25,17.5,93954.78,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.022389999999998,3,-70.75,-10.95,12.8,23,0,0,0,-91.80000000000001,-200.0,-200.0,-200.0,-21.9,-30.0,-30.0,-30.0,92979.20000000001,25.0,88.05000000000001,17.5,87877.04,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02279,3,-78.95,-11.45,8.7,13,23,54,68,-88.2,-93.7,-133.25,-100.7,-18.8,-19.65,-35.0,-25.2,95621.12,60.0,97.4,17.5,92612.46,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.1052,29.02326,3,-80.2,-10.55,11.15,18,45,0,0,-123.35,-115.69999999999999,-200.0,-200.0,-29.7,-30.400000000000002,-30.0,-30.0,97044.515,71.5,102.80000000000001,17.5,94542.58,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02328,3,-84.45,-11.25,9.8,13,23,0,0,-96.2,-97.2,-200.0,-200.0,-20.1,-20.1,-30.0,-30.0,96924.11,72.5,103.05,17.5,94221.92,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02445,68,-90.45,-11.0,8.25,3,59,0,0,-104.35,-111.1,-200.0,-200.0,-18.15,-21.7,-30.0,-30.0,104240.68,131.5,108.1,17.85,93774.91,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.024899999999995,68,-87.1,-10.7,11.2,3,0,0,0,-120.85,-200.0,-200.0,-200.0,-30.85,-30.0,-30.0,-30.0,97590.525,48.5,104.25,17.5,95237.48,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02492,68,-88.95,-10.6,12.850000000000001,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96235.515,110.5,103.05,17.5,93378.94,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.025340000000003,68,-89.30000000000001,-11.45,11.350000000000001,3,0,0,0,-97.0,-200.0,-200.0,-200.0,-17.45,-30.0,-30.0,-30.0,95949.12,112.0,105.0,17.5,92432.08,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.025359999999996,68,-88.7,-11.35,11.35,3,0,0,0,-95.85,-200.0,-200.0,-200.0,-17.1,-30.0,-30.0,-30.0,95969.27,108.0,103.85,17.5,93540.03,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02538,68,-90.05,-11.75,12.45,3,0,0,0,-93.4,-200.0,-200.0,-200.0,-16.4,-30.0,-30.0,-30.0,95680.405,108.0,104.75,17.5,93092.97,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02539,68,-86.94999999999999,-11.05,11.350000000000001,3,0,0,0,-94.7,-200.0,-200.0,-200.0,-17.2,-30.0,-30.0,-30.0,96186.83,103.5,103.30000000000001,17.5,93119.73,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.025410000000004,68,-88.35,-11.45,10.15,3,0,0,0,-94.0,-200.0,-200.0,-200.0,-16.5,-30.0,-30.0,-30.0,95772.87,110.0,104.15,17.5,92665.95,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.025430000000004,68,-86.19999999999999,-10.9,13.1,3,0,0,0,-104.95,-200.0,-200.0,-200.0,-23.45,-30.0,-30.0,-30.0,95938.575,107.0,101.0,17.5,92791.7,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.025449999999996,68,-85.4,-10.649999999999999,15.149999999999999,3,0,0,0,-104.25,-200.0,-200.0,-200.0,-23.950000000000003,-30.0,-30.0,-30.0,96115.78,103.0,101.3,17.5,93352.62,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.02547,68,-86.35,-10.899999999999999,11.45,3,0,0,0,-104.7,-200.0,-200.0,-200.0,-21.6,-30.0,-30.0,-30.0,95877.16,111.5,102.65,17.5,92825.34,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1052,29.026270000000004,68,-72.19999999999999,-10.3,26.95,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96793.55,29.5,89.6,17.5,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.01554,68,-121.5,-14.899999999999999,-3.5,76,0,0,0,-126.15,-200.0,-200.0,-200.0,-19.15,-30.0,-30.0,-30.0,19496.96,86.0,138.7,22.25,24736.06,41.1054694,29.0278333,255.0,18.0,41.1054694,29.0278333,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531000000001,29.02166999999999,23,-74.73333333333333,-10.966666666666667,13.4,3,13,0,0,-92.7,-90.5,-200.0,-200.0,-22.46666666666667,-22.766666666666666,-30.0,-30.0,97013.76000000001,76.5,94.2,17.5,94626.12,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.022239999999996,3,-78.65,-11.899999999999999,8.8,13,23,0,0,-92.15,-84.0,-200.0,-200.0,-22.799999999999997,-16.45,-30.0,-30.0,97167.38,57.0,97.55,17.5,94035.64,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.022769999999998,3,-81.75,-11.3,9.25,23,0,0,0,-100.35,-200.0,-200.0,-200.0,-24.0,-30.0,-30.0,-30.0,95395.845,71.5,100.30000000000001,17.5,93054.81,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02361,3,-78.85,-10.45,19.549999999999997,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95272.975,71.0,99.44999999999999,17.5,92482.1,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02362,3,-79.1,-10.55,17.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95703.04000000001,72.0,98.6,17.5,92763.41,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02364,3,-78.85,-10.5,18.05,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95467.51999999999,72.5,97.35,17.5,92677.52,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02366,3,-78.44999999999999,-10.4,17.95,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95577.995,72.0,99.85,17.5,92397.4,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02402,3,-92.35,-11.350000000000001,6.7,68,0,0,0,-99.85,-200.0,-200.0,-200.0,-17.700000000000003,-30.0,-30.0,-30.0,95772.55,111.0,111.80000000000001,17.5,92957.91,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.105309999999996,29.024869999999996,68,-94.77,-10.79,10.9,47,0,0,0,-125.32000000000001,-200.0,-200.0,-200.0,-28.2,-30.0,-30.0,-30.0,96597.62000000001,145.1,110.85,17.720000000000002,93564.602,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02492,68,-92.1,-10.7,10.65,3,59,0,0,-137.5,-108.3,-200.0,-200.0,-35.75,-22.35,-30.0,-30.0,96993.28,151.5,107.7,17.5,94678.67,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02576,68,-80.60000000000001,-10.424999999999999,22.950000000000003,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95708.81,73.5,95.45,17.5,92630.685,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025799999999997,68,-79.25,-10.4,22.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95806.73999999999,82.0,95.05,17.5,93789.43,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025819999999996,68,-79.0,-10.4,21.7,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95784.98,91.5,94.55,17.5,92717.15,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02584,68,-81.8,-10.5,18.5,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96051.24,83.5,99.19999999999999,17.5,92863.66,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02585,68,-84.25,-10.55,17.25,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95674.81,92.0,100.45,17.5,93494.38,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025870000000005,68,-85.75,-10.6,16.05,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95726.31,97.5,101.55,17.5,93268.12,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025889999999997,68,-86.75,-10.7,15.6,3,0,0,0,-105.0,-200.0,-200.0,-200.0,-22.0,-30.0,-30.0,-30.0,96099.88500000001,96.5,101.85,17.5,92270.52,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025899999999996,68,-86.0,-10.6,16.3,3,0,0,0,-139.4,-200.0,-200.0,-200.0,-37.35,-30.0,-30.0,-30.0,95744.0,92.5,101.5,17.5,92814.92,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02592,68,-84.95,-10.55,15.15,3,0,0,0,-155.9,-200.0,-200.0,-200.0,-43.0,-30.0,-30.0,-30.0,95979.51999999999,87.0,100.15,17.5,92870.1,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02594,68,-79.95,-10.45,21.15,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,96069.195,80.0,101.3,17.5,92666.26,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.025950000000005,68,-83.35,-10.65,16.4,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95992.25,81.5,100.25,17.5,92060.05,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.026359999999997,68,-80.45,-10.4,21.0,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95498.23999999999,68.5,96.35,17.5,93011.7,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02638,68,-81.35,-10.5,20.65,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95109.12,67.0,97.19999999999999,17.5,92204.41,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531000000001,29.02654,68,-74.53333333333333,-10.4,28.03333333333333,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,93071.36,45.5,90.35,17.5,92782.7,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531,29.02743,68,-63.3,-10.4,26.3,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,98119.75,32.0,,,95597.89,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.02167,23,-78.0,-11.4,11.4,3,13,0,0,-86.0,-93.3,-200.0,-200.0,-15.9,-19.8,-30.0,-30.0,95912.82,105.5,97.0,17.5,92574.01,41.1058417,29.0205028,130.0,6.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.022239999999996,3,-80.65,-13.2,3.15,13,23,40,0,-92.6,-82.9,-99.25,-200.0,-21.4,-14.05,-21.85,-30.0,97223.615,62.5,100.2,17.5,94070.59,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0
41.10532,29.022759999999998,3,-83.15,-11.45,8.350000000000001,23,0,0,0,-97.19999999999999,-200.0,-200.0,-200.0,-21.55,-30.0,-30.0,-30.0,95301.205,71.5,100.30000000000001,17.5,92558.62,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.02367,3,-85.5,-10.7,14.100000000000001,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95966.76500000001,70.0,103.55000000000001,17.5,92731.57,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.023690000000002,3,-83.65,-10.7,13.25,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,95818.17499999999,77.0,103.05000000000001,17.5,92861.6,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.02371,3,-83.0,-10.5,16.25,68,0,0,0,-125.35000000000001,-200.0,-200.0,-200.0,-30.85,-30.0,-30.0,-30.0,95710.775,87.0,101.0,17.5,93193.24,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10532,29.024870000000004,68,-97.19999999999999,-11.100000000000001,10.3,3,0,0,0,-111.35,-200.0,-200.0,-200.0,-22.9,-30.0,-30.0,-30.0,96307.52,137.0,112.80000000000001,17.5,93255.76,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10531999999999,29.024879999999996,68,-96.41,-10.860000000000001,10.120000000000001,31,0,0,0,-124.15,-200.0,-200.0,-200.0,-27.5,-30.0,-30.0,-30.0,96313.33499999999,143.0,112.1,17.509999999999998,93516.83,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.105319999999985,29.02491,68,-95.11538461538461,-10.97307692307692,8.523076923076921,14,59,0,0,-113.808,-115.20769230769231,-200.0,-200.0,-23.676000000000002,-24.207692307692312,-30.0,-30.0,96566.47653846155,143.73076923076923,110.88461538461537,17.503846153846155,93588.18923076923,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
