Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10519,29.02529,68.0,-85.7,-10.5,12.8,,,,,,,,,,,,
41.10519,29.02531,68.0,-85.2,-10.5,14.0,,,,,,,,,,,,
41.10519,29.02531,68.0,-84.1,-10.5,13.6,,,,,,,,,,,,
41.10519,29.02533,68.0,-83.8,-10.6,15.2,,,,,,,,,,,,
41.10519,29.02533,68.0,-82.9,-10.6,12.3,,,,,,,,,,,,
41.1052,29.02534,68.0,-84.9,-10.6,13.2,,,,,,,,,,,,
41.1052,29.02534,68.0,-85.3,-10.6,13.4,,,,,,,,,,,,
41.1052,29.02536,68.0,-86.1,-10.5,11.9,,,,,,,,,,,,
41.1052,29.02536,68.0,-85.5,-10.6,12.7,,,,,,,,,,,,
41.1052,29.02538,68.0,-85.6,-10.6,13.6,,,,,,,,,,,,
41.1052,29.02538,68.0,-86.0,-10.7,14.8,,,,,,,,,,,,
41.1052,29.02539,68.0,-86.2,-10.5,14.4,,,,,,,,,,,,
41.1052,29.02539,68.0,-86.1,-10.6,15.4,,,,,,,,,,,,
41.1052,29.02541,68.0,-86.6,-10.7,13.6,,,,,,,,,,,,
41.1052,29.02541,68.0,-86.6,-10.6,16.2,,,,,,,,,,,,
41.1052,29.02543,68.0,-86.9,-10.5,16.2,,,,,,,,,,,,
41.1052,29.02543,68.0,-86.0,-10.6,15.0,,,,,,,,,,,,
41.1052,29.02545,68.0,-83.4,-10.7,14.7,,,,,,,,,,,,
41.1052,29.02547,68.0,-86.3,-10.8,16.0,,,,,,,,,,,,
41.1052,29.02547,68.0,-85.2,-10.6,13.5,,,,,,,,,,,,
41.1052,29.02547,68.0,-85.3,-10.6,14.6,,,,,,,,,,,,
41.10521,29.02548,68.0,-87.0,-10.8,16.2,,,,,,,,,,,,
41.10521,29.0255,68.0,-87.2,-10.8,16.6,3.0,,,,-101.3,,,,-21.1,,,
41.10521,29.0255,68.0,-87.1,-10.8,18.3,3.0,,,,-145.4,,,,-39.7,,,
41.10521,29.02552,68.0,-86.5,-10.6,16.5,3.0,,,,-155.8,,,,-42.9,,,
41.10521,29.02552,68.0,-85.7,-10.5,14.9,3.0,,,,-156.0,,,,-43.0,,,
41.10522,29.02553,68.0,-86.6,-10.7,16.3,,,,,,,,,,,,
41.10522,29.02553,68.0,-85.9,-10.7,17.0,,,,,,,,,,,,
41.10522,29.02555,68.0,-85.8,-10.8,17.3,,,,,,,,,,,,
41.10522,29.02555,68.0,-85.4,-10.8,17.1,,,,,,,,,,,,
41.10522,29.02557,68.0,-86.0,-10.7,15.1,,,,,,,,,,,,
41.10522,29.02557,68.0,-86.2,-10.7,16.1,,,,,,,,,,,,
41.10522,29.02558,68.0,-85.5,-10.5,16.8,,,,,,,,,,,,
41.10522,29.02558,68.0,-87.8,-10.4,16.4,,,,,,,,,,,,
41.10522,29.0256,68.0,-85.2,-10.3,16.1,,,,,,,,,,,,
41.10522,29.0256,68.0,-86.2,-10.5,16.2,,,,,,,,,,,,
41.10522,29.02561,68.0,-86.1,-10.5,17.9,,,,,,,,,,,,
41.10522,29.02561,68.0,-84.1,-10.4,15.7,,,,,,,,,,,,
41.10522,29.02563,68.0,-86.1,-10.5,16.4,,,,,,,,,,,,
41.10522,29.02563,68.0,-86.4,-10.5,17.4,,,,,,,,,,,,
41.10523,29.02565,68.0,-87.1,-10.6,14.1,,,,,,,,,,,,
41.10523,29.02565,68.0,-85.9,-10.6,16.4,,,,,,,,,,,,
41.10523,29.02566,68.0,-83.7,-10.5,15.9,,,,,,,,,,,,
41.10523,29.02566,68.0,-82.0,-10.6,17.4,,,,,,,,,,,,
41.10524,29.02567,68.0,-81.8,-10.6,16.6,,,,,,,,,,,,
41.10524,29.02567,68.0,-79.9,-10.5,18.6,,,,,,,,,,,,
41.10524,29.02569,68.0,-80.8,-10.5,17.5,,,,,,,,,,,,
41.10524,29.02569,68.0,-81.1,-10.5,16.1,,,,,,,,,,,,
41.10524,29.0257,68.0,-81.9,-10.5,17.6,,,,,,,,,,,,
41.10524,29.0257,68.0,-80.7,-10.5,17.8,,,,,,,,,,,,
41.10525,29.02572,68.0,-85.3,-10.6,17.0,,,,,,,,,,,,
41.10525,29.02572,68.0,-84.8,-10.7,16.1,,,,,,,,,,,,
41.10525,29.02574,68.0,-82.9,-10.5,17.2,,,,,,,,,,,,
41.10525,29.02574,68.0,-82.5,-10.5,16.1,,,,,,,,,,,,
41.10525,29.02575,68.0,-81.9,-10.5,17.7,,,,,,,,,,,,
41.10525,29.02575,68.0,-82.2,-10.6,15.9,,,,,,,,,,,,
41.10526,29.02576,68.0,-83.2,-10.6,14.1,,,,,,,,,,,,
41.10526,29.02576,68.0,-84.0,-10.7,15.6,,,,,,,,,,,,
41.10527,29.02577,68.0,-81.8,-10.6,17.7,,,,,,,,,,,,
41.10527,29.02577,68.0,-78.7,-10.5,23.6,,,,,,,,,,,,
41.10528,29.02578,68.0,-73.5,-10.4,27.8,,,,,,,,,,,,
41.10528,29.02578,68.0,-71.5,-10.4,28.5,,,,,,,,,,,,
41.10529,29.02578,68.0,-77.1,-10.4,24.5,,,,,,,,,,,,
41.10529,29.02578,68.0,-75.3,-10.4,25.2,,,,,,,,,,,,
41.10529,29.02577,68.0,-77.9,-10.4,21.8,,,,,,,,,,,,
41.10529,29.02577,68.0,-81.2,-10.5,20.2,,,,,,,,,,,,
41.1053,29.02577,68.0,-77.5,-10.5,25.5,,,,,,,,,,,,
41.1053,29.02577,68.0,-77.0,-10.4,25.1,,,,,,,,,,,,
41.1053,29.02576,68.0,-81.4,-10.4,21.9,,,,,,,,,,,,
41.1053,29.02576,68.0,-82.2,-10.5,24.4,,,,,,,,,,,,
41.10531,29.02576,68.0,-77.3,-10.4,23.1,,,,,,,,,,,,
41.10531,29.02576,68.0,-82.1,-10.5,26.2,,,,,,,,,,,,
41.10531,29.02576,68.0,-80.0,-10.4,24.6,,,,,,,,,,,,
41.10531,29.02576,68.0,-82.3,-10.4,20.4,,,,,,,,,,,,
41.10532,29.02575,68.0,-84.3,-10.5,22.1,,,,,,,,,,,,
41.10532,29.02575,68.0,-80.2,-10.4,20.2,,,,,,,,,,,,
41.10532,29.02575,68.0,-82.1,-10.4,19.4,,,,,,,,,,,,
41.10532,29.02575,68.0,-81.7,-10.4,22.2,,,,,,,,,,,,
41.10532,29.02575,68.0,-82.6,-10.5,21.5,,,,,,,,,,,,
41.10532,29.02575,68.0,-78.7,-10.4,17.2,,,,,,,,,,,,
41.10533,29.02574,68.0,-81.9,-10.5,17.4,,,,,,,,,,,,
41.10533,29.02574,68.0,-84.6,-10.7,17.2,,,,,,,,,,,,
41.10533,29.02574,68.0,-85.3,-10.6,14.8,,,,,,,,,,,,
41.10533,29.02574,68.0,-85.9,-10.5,15.9,,,,,,,,,,,,
41.10534,29.02574,68.0,-84.9,-10.7,14.7,,,,,,,,,,,,
41.10534,29.02574,68.0,-88.1,-10.6,20.4,,,,,,,,,,,,
41.10534,29.02573,68.0,-82.5,-10.5,17.1,,,,,,,,,,,,
41.10534,29.02573,68.0,-84.8,-10.7,15.0,,,,,,,,,,,,
41.10534,29.02573,68.0,-85.3,-10.7,16.6,,,,,,,,,,,,
41.10534,29.02573,68.0,-86.9,-10.6,14.3,,,,,,,,,,,,
41.10535,29.02572,68.0,-84.4,-10.6,20.2,,,,,,,,,,,,
41.10535,29.02572,68.0,-82.1,-10.5,17.1,,,,,,,,,,,,
41.10535,29.02572,68.0,-86.6,-10.8,13.7,,,,,,,,,,,,
41.10535,29.02572,68.0,-86.2,-10.7,13.9,,,,,,,,,,,,
41.10536,29.02571,68.0,-87.0,-10.9,16.0,,,,,,,,,,,,
41.10536,29.02571,68.0,-85.3,-10.5,12.2,,,,,,,,,,,,
41.10536,29.02571,68.0,-88.0,-10.6,13.8,,,,,,,,,,,,
41.10536,29.02571,68.0,-87.9,-10.9,11.1,,,,,,,,,,,,
41.10537,29.0257,68.0,-85.5,-10.6,16.5,,,,,,,,,,,,
41.10537,29.0257,68.0,-83.7,-10.4,16.8,,,,,,,,,,,,
41.10537,29.0257,68.0,-88.9,-10.9,12.8,,,,,,,,,,,,
41.10537,29.0257,68.0,-87.2,-10.6,17.4,,,,,,,,,,,,
41.10538,29.02569,68.0,-86.3,-10.5,17.2,,,,,,,,,,,,
41.10538,29.02569,68.0,-84.1,-10.6,14.0,,,,,,,,,,,,
41.10539,29.02569,68.0,-84.9,-10.6,13.1,,,,,,,,,,,,
41.10539,29.02569,68.0,-85.6,-10.8,12.5,,,,,,,,,,,,
41.10539,29.02568,68.0,-84.7,-10.7,18.3,,,,,,,,,,,,
41.10539,29.02568,68.0,-79.7,-10.4,17.8,,,,,,,,,,,,
41.1054,29.02569,68.0,-84.7,-10.9,14.5,,,,,,,,,,,,
41.1054,29.02569,68.0,-85.5,-10.6,15.8,,,,,,,,,,,,
41.10541,29.02569,68.0,-86.4,-10.6,14.6,,,,,,,,,,,,
41.10541,29.02569,68.0,-86.4,-10.7,14.8,,,,,,,,,,,,
41.10542,29.0257,68.0,-87.7,-10.8,11.2,3.0,,,,-101.6,,,,-21.1,,,
41.10542,29.0257,68.0,-88.2,-10.8,11.8,3.0,,,,-121.6,,,,-31.5,,,
41.10544,29.0257,68.0,-89.2,-10.9,11.9,3.0,,,,-152.3,,,,-41.7,,,
41.10544,29.0257,68.0,-90.1,-11.0,11.9,3.0,,,,-155.8,,,,-42.9,,,
41.10545,29.0257,68.0,-90.8,-10.9,14.0,,,,,,,,,,,,
41.10545,29.0257,68.0,-92.6,-11.2,10.7,,,,,,,,,,,,
41.10547,29.0257,68.0,-90.9,-11.2,9.0,,,,,,,,,,,,
41.10547,29.0257,68.0,-92.7,-11.2,8.7,,,,,,,,,,,,
41.10548,29.0257,68.0,-92.7,-11.4,8.1,3.0,59.0,,,-105.6,-101.1,,,-20.0,-16.7,,
41.10548,29.0257,68.0,-91.0,-11.7,7.1,3.0,59.0,,,-109.0,-125.4,,,-21.5,-29.2,,
41.10549,29.02571,68.0,-92.9,-11.6,5.8,3.0,59.0,,,-119.3,-106.1,,,-28.4,-20.7,,
41.10549,29.02571,68.0,-93.9,-12.0,6.8,3.0,59.0,,,-130.8,-103.9,,,-31.4,-17.3,,
41.1055,29.02571,68.0,-95.2,-12.3,6.3,59.0,,,,-99.2,,,,-14.8,,,
41.1055,29.02571,68.0,-94.8,-12.1,6.8,59.0,,,,-103.7,,,,-18.8,,,
41.10551,29.02571,68.0,-94.0,-11.5,5.6,59.0,,,,-104.6,,,,-18.7,,,
41.10551,29.02571,68.0,-93.2,-12.5,5.4,59.0,,,,-98.0,,,,-16.4,,,
41.10552,29.02572,68.0,-96.3,-12.1,4.2,59.0,,,,-95.3,,,,-15.0,,,
41.10552,29.02572,68.0,-94.5,-13.0,5.9,59.0,,,,-98.4,,,,-15.5,,,
41.10553,29.02572,68.0,-92.2,-12.5,8.2,59.0,,,,-100.9,,,,-16.1,,,
41.10553,29.02572,68.0,-91.0,-11.8,6.3,59.0,,,,-106.2,,,,-18.9,,,
41.10554,29.02572,68.0,-92.3,-12.1,6.6,59.0,,,,-98.5,,,,-14.3,,,
41.10554,29.02572,68.0,-95.0,-12.3,3.8,59.0,,,,-98.9,,,,-14.9,,,
41.10555,29.02572,68.0,-96.5,-13.5,4.9,59.0,,,,-96.1,,,,-15.0,,,
41.10555,29.02572,68.0,-93.7,-13.6,3.1,59.0,,,,-97.1,,,,-16.2,,,
41.10556,29.02572,68.0,-93.6,-12.8,2.5,59.0,,,,-99.5,,,,-13.9,,,
41.10556,29.02572,68.0,-97.3,-14.6,-0.8,59.0,,,,-96.7,,,,-13.6,,,
41.10557,29.02572,68.0,-97.7,-16.6,1.0,59.0,,,,-95.1,,,,-12.4,,,
41.10557,29.02572,68.0,-100.0,-17.3,0.2,59.0,,,,-94.4,,,,-12.8,,,
41.10558,29.02571,68.0,-95.1,-14.8,1.7,59.0,,,,-92.3,,,,-12.6,,,
41.10558,29.02571,68.0,-93.5,-14.3,0.0,59.0,,,,-92.6,,,,-12.6,,,
41.10559,29.0257,68.0,-98.6,-14.4,0.3,59.0,,,,-96.2,,,,-12.8,,,
41.10559,29.0257,68.0,-100.0,-16.4,-0.7,59.0,,,,-96.3,,,,-12.8,,,
41.1056,29.0257,68.0,-101.2,-13.8,0.9,59.0,,,,-101.3,,,,-14.2,,,
41.10561,29.02569,68.0,-103.6,-14.9,2.5,59.0,,,,-101.3,,,,-13.5,,,
41.10561,29.02569,68.0,-101.3,-14.1,-2.9,59.0,76.0,,,-96.3,-106.1,,,-11.7,-18.5,,
41.10561,29.02569,68.0,-103.3,-16.7,0.4,59.0,,,,-97.8,,,,-12.2,,,
41.10561,29.02569,59.0,-96.4,-11.8,3.6,68.0,,,,-102.5,,,,-14.9,,,
41.10561,29.02569,59.0,-95.8,-11.6,5.2,68.0,,,,-102.5,,,,-15.8,,,
41.10562,29.02569,59.0,-94.6,-11.4,5.2,68.0,,,,-99.0,,,,-15.7,,,
41.10562,29.02569,59.0,-95.5,-12.5,5.0,68.0,,,,-101.9,,,,-15.5,,,
41.10563,29.02568,59.0,-96.7,-12.5,5.3,68.0,,,,-102.2,,,,-17.7,,,
41.10563,29.02568,59.0,-98.1,-13.1,4.8,68.0,,,,-100.9,,,,-16.0,,,
41.10564,29.02568,59.0,-94.9,-12.8,5.1,68.0,,,,-102.9,,,,-14.5,,,
41.10564,29.02568,59.0,-96.8,-12.9,4.9,68.0,,,,-105.3,,,,-15.9,,,
41.10566,29.02568,59.0,-97.6,-12.6,5.2,68.0,,,,-103.5,,,,-15.6,,,
41.10566,29.02568,59.0,-98.7,-12.7,6.1,68.0,,,,-100.8,,,,-16.2,,,
41.10567,29.02567,59.0,-95.8,-13.1,4.3,68.0,,,,-100.9,,,,-15.5,,,
41.10568,29.02567,59.0,-96.9,-13.5,2.6,68.0,76.0,,,-99.2,-107.6,,,-13.9,-20.2,,
41.10568,29.02567,59.0,-99.9,-14.0,4.0,68.0,76.0,,,-102.3,-113.5,,,-17.0,-24.0,,
41.10568,29.02567,59.0,-98.7,-13.1,5.1,68.0,,,,-105.3,,,,-17.3,,,
41.10569,29.02567,59.0,-98.9,-13.0,4.1,68.0,76.0,,,-101.9,-102.2,,,-16.8,-22.2,,
41.10571,29.02566,59.0,-97.8,-12.8,4.5,68.0,76.0,,,-110.6,-108.4,,,-21.9,-23.1,,
41.10571,29.02566,59.0,-96.5,-13.1,6.3,68.0,76.0,,,-105.3,-106.3,,,-16.4,-20.4,,
41.10572,29.02566,59.0,-98.3,-13.1,5.2,68.0,,,,-102.7,,,,-17.3,,,
41.10572,29.02566,59.0,-97.5,-13.2,4.5,68.0,,,,-100.6,,,,-16.2,,,
41.10572,29.02566,59.0,-95.3,-12.6,5.1,68.0,76.0,,,-99.7,-102.4,,,-16.5,-21.1,,
41.10573,29.02566,59.0,-94.4,-12.3,3.6,68.0,76.0,,,-102.5,-102.8,,,-16.3,-20.2,,
41.10574,29.02566,59.0,-93.9,-12.4,4.1,68.0,76.0,,,-99.2,-104.2,,,-16.3,-19.3,,
41.10574,29.02566,59.0,-92.9,-12.4,2.3,68.0,,,,-97.5,,,,-15.7,,,
41.10575,29.02567,59.0,-93.3,-13.7,1.7,68.0,,,,-96.5,,,,-13.9,,,
41.10575,29.02567,59.0,-93.9,-13.5,1.1,68.0,76.0,,,-94.8,-99.4,,,-13.4,-16.5,,
41.10576,29.02568,59.0,-93.5,-13.1,2.5,68.0,76.0,,,-96.8,-101.4,,,-13.3,-20.1,,
41.10576,29.02568,59.0,-94.3,-14.5,-2.2,68.0,,,,-90.6,,,,-11.9,,,
41.10576,29.02568,59.0,-94.6,-15.8,-2.1,68.0,76.0,,,-89.8,-96.5,,,-12.2,-18.1,,
41.10576,29.02568,59.0,-96.5,-15.3,-1.7,68.0,76.0,,,-87.5,-96.9,,,-11.6,-19.1,,
41.10577,29.02567,59.0,-97.1,-13.6,-0.6,68.0,,,,-87.3,,,,-11.3,,,
41.10577,29.02567,59.0,-97.6,-16.0,0.3,68.0,76.0,,,-89.6,-98.4,,,-11.3,-19.2,,
41.10576,29.02567,59.0,-95.8,-14.1,-0.9,68.0,76.0,,,-94.7,-100.8,,,-11.4,-18.6,,
41.10576,29.02567,59.0,-97.2,-14.7,0.9,68.0,76.0,,,-96.4,-102.9,,,-13.1,-18.9,,
41.10575,29.02567,59.0,-96.4,-13.8,5.3,68.0,76.0,246.0,,-100.0,-112.7,-127.8,,-15.3,-15.0,-16.9,
41.10575,29.02567,59.0,-102.1,-13.0,4.1,68.0,76.0,,,-108.4,-112.7,,,-14.8,-15.0,,
41.10575,29.02567,59.0,-100.7,-12.6,4.8,68.0,76.0,,,-104.7,-140.1,,,-15.2,-32.9,,
41.10574,29.02568,59.0,-96.8,-11.9,5.6,68.0,76.0,,,-101.6,-106.0,,,-15.2,-19.8,,
41.10574,29.02568,59.0,-96.7,-12.0,6.7,68.0,,,,-101.4,,,,-15.4,,,
41.10574,29.02568,59.0,-97.1,-12.1,2.6,68.0,76.0,,,-102.5,-99.9,,,-15.0,-16.0,,
41.10574,29.02568,59.0,-96.7,-13.6,3.0,68.0,76.0,,,-100.1,-101.1,,,-15.8,-17.4,,
41.10573,29.02568,59.0,-98.0,-12.9,3.3,68.0,76.0,,,-99.3,-104.6,,,-15.6,-16.4,,
41.10573,29.02568,59.0,-94.9,-13.1,3.0,68.0,,,,-99.7,,,,-15.5,,,
41.10571,29.02568,59.0,-99.2,-13.3,4.2,68.0,,,,-101.9,,,,-17.2,,,
41.10571,29.02568,59.0,-98.5,-13.4,3.5,68.0,76.0,,,-102.7,-102.4,,,-16.5,-19.2,,
41.10571,29.02568,59.0,-102.4,-13.1,4.0,68.0,76.0,,,-100.7,-104.6,,,-15.5,-17.8,,
41.10571,29.02568,59.0,-98.7,-13.3,3.1,68.0,76.0,,,-100.5,-105.9,,,-15.8,-19.3,,
41.1057,29.02568,59.0,-100.6,-14.2,4.5,68.0,76.0,,,-102.2,-103.0,,,-17.8,-18.3,,
41.1057,29.02568,59.0,-97.9,-11.9,4.0,68.0,76.0,,,-103.2,-104.1,,,-19.2,-18.9,,
41.10569,29.02568,59.0,-98.9,-12.9,3.0,68.0,,,,-102.5,,,,-17.1,,,
41.10569,29.02568,59.0,-99.7,-14.5,3.4,68.0,,,,-101.6,,,,-15.1,,,
41.10567,29.02568,59.0,-99.8,-13.1,3.6,68.0,,,,-102.0,,,,-15.5,,,
41.10567,29.02568,59.0,-100.6,-13.4,3.8,68.0,76.0,,,-102.2,-105.9,,,-14.9,-16.6,,
41.10567,29.02568,59.0,-97.9,-13.4,3.9,68.0,76.0,,,-101.6,-103.9,,,-15.3,-18.1,,
41.10567,29.02568,59.0,-99.2,-13.3,5.8,68.0,76.0,,,-103.5,-104.7,,,-16.2,-18.6,,
41.10565,29.02568,59.0,-95.3,-11.4,5.8,68.0,,,,-102.5,,,,-16.7,,,
41.10565,29.02568,59.0,-96.1,-13.6,5.7,68.0,,,,-99.0,,,,-15.0,,,
41.10565,29.02568,59.0,-96.4,-12.0,4.5,68.0,,,,-99.6,,,,-15.7,,,
41.10565,29.02568,59.0,-98.2,-13.4,2.8,68.0,,,,-100.0,,,,-14.7,,,
41.10564,29.02568,59.0,-95.3,-12.7,4.4,68.0,,,,-100.0,,,,-15.6,,,
41.10564,29.02568,59.0,-95.8,-13.0,5.9,68.0,,,,-99.3,,,,-16.7,,,
41.10563,29.02567,59.0,-93.8,-12.9,4.3,68.0,76.0,,,-100.1,-99.9,,,-15.0,-18.4,,
41.10563,29.02567,59.0,-97.2,-13.7,5.0,68.0,76.0,,,-102.5,-102.4,,,-16.3,-19.0,,
41.10562,29.02567,59.0,-94.6,-12.2,5.0,68.0,76.0,,,-100.7,-117.5,,,-15.2,-28.0,,
41.10562,29.02567,59.0,-98.2,-12.4,4.8,68.0,76.0,,,-98.0,-104.8,,,-14.7,-20.4,,
41.10561,29.02567,59.0,-96.2,-13.1,3.6,68.0,76.0,,,-101.0,-109.1,,,-17.1,-20.6,,
41.10561,29.02567,59.0,-95.0,-13.0,3.1,68.0,76.0,,,-98.7,-111.5,,,-13.8,-21.7,,
41.1056,29.02567,59.0,-95.4,-13.4,4.8,68.0,,,,-100.6,,,,-15.9,,,
41.1056,29.02567,59.0,-96.8,-12.7,3.7,68.0,,,,-101.2,,,,-15.7,,,
41.10559,29.02567,59.0,-95.6,-14.0,5.1,68.0,,,,-97.8,,,,-14.0,,,
41.10559,29.02567,59.0,-94.7,-12.5,6.4,68.0,,,,-98.9,,,,-15.7,,,
41.10558,29.02567,59.0,-92.0,-11.9,4.1,68.0,,,,-97.7,,,,-15.4,,,
41.10558,29.02567,59.0,-94.9,-12.7,4.6,68.0,,,,-100.0,,,,-17.0,,,
41.10557,29.02567,59.0,-99.6,-14.8,1.9,68.0,,,,-96.3,,,,-14.8,,,
41.10557,29.02567,59.0,-96.6,-14.1,3.0,68.0,,,,-96.1,,,,-13.8,,,
41.10557,29.02566,59.0,-95.5,-12.7,2.1,68.0,,,,-97.0,,,,-14.4,,,
41.10557,29.02566,59.0,-95.5,-14.6,2.6,68.0,,,,-97.4,,,,-13.4,,,
41.10557,29.02566,59.0,-96.8,-13.0,2.0,68.0,,,,-96.4,,,,-14.0,,,
41.10556,29.02566,59.0,-100.2,-14.8,-0.7,68.0,,,,-98.1,,,,-13.8,,,
41.10556,29.02566,59.0,-103.5,-16.6,-2.1,68.0,,,,-99.6,,,,-12.7,,,
41.10556,29.02566,59.0,-102.3,-16.8,-2.5,68.0,,,,-95.4,,,,-12.1,,,
41.10556,29.02566,68.0,-94.3,-12.0,-0.7,59.0,,,,-103.4,,,,-17.9,,,
41.10556,29.02565,68.0,-96.7,-12.1,5.6,59.0,,,,-100.9,,,,-15.2,,,
41.10556,29.02565,68.0,-96.0,-13.2,2.9,59.0,,,,-97.8,,,,-14.5,,,
41.10556,29.02565,68.0,-95.1,-12.7,4.5,59.0,,,,-98.6,,,,-15.6,,,
41.10554,29.02564,68.0,-95.6,-13.4,3.5,59.0,,,,-97.1,,,,-13.8,,,
41.10554,29.02564,68.0,-98.2,-13.8,3.8,59.0,,,,-98.4,,,,-12.7,,,
41.10553,29.02563,68.0,-98.6,-13.2,5.6,3.0,59.0,,,-109.5,-100.8,,,-20.6,-15.0,,
41.10553,29.02563,68.0,-97.9,-12.1,4.9,3.0,59.0,,,-119.3,-100.5,,,-27.3,-15.9,,
41.10552,29.02563,68.0,-95.5,-12.1,6.6,3.0,59.0,,,-127.9,-109.3,,,-30.8,-20.5,,
41.10552,29.02563,68.0,-95.4,-12.7,4.4,3.0,59.0,,,-116.3,-106.7,,,-27.2,-19.1,,
41.1055,29.02562,68.0,-95.0,-13.0,4.4,59.0,,,,-99.8,,,,-14.8,,,
41.1055,29.02562,68.0,-96.1,-13.4,5.7,59.0,,,,-101.5,,,,-15.6,,,
41.10548,29.02563,68.0,-95.3,-11.8,5.7,59.0,,,,-102.1,,,,-18.5,,,
41.10548,29.02563,68.0,-95.6,-12.3,4.8,3.0,59.0,,,-102.1,-102.0,,,-16.0,-17.0,,
41.10546,29.02563,68.0,-96.7,-12.8,4.9,3.0,59.0,,,-108.9,-98.9,,,-23.7,-15.8,,
41.10546,29.02563,68.0,-95.6,-11.6,5.6,3.0,59.0,,,-110.7,-104.6,,,-24.0,-17.2,,
41.10545,29.02563,68.0,-93.6,-11.7,7.0,59.0,,,,-102.5,,,,-15.8,,,
41.10545,29.02563,68.0,-93.9,-11.6,7.5,59.0,,,,-97.8,,,,-15.8,,,
41.10543,29.02563,68.0,-89.4,-11.0,10.4,59.0,,,,-109.6,,,,-23.3,,,
41.10543,29.02563,68.0,-91.5,-11.2,7.9,59.0,,,,-98.9,,,,-17.3,,,
41.10542,29.02563,68.0,-88.3,-11.1,7.7,59.0,,,,-97.3,,,,-19.2,,,
41.10542,29.02563,68.0,-91.6,-12.1,8.9,59.0,,,,-99.8,,,,-17.2,,,
41.10542,29.02563,68.0,-91.1,-11.5,9.6,59.0,,,,-101.6,,,,-17.6,,,
41.10542,29.02563,68.0,-89.8,-11.4,11.4,59.0,,,,-99.4,,,,-16.7,,,
41.10541,29.02564,68.0,-94.3,-11.4,9.6,59.0,,,,-101.7,,,,-19.1,,,
41.10541,29.02564,68.0,-91.7,-11.6,7.4,59.0,,,,-112.5,,,,-22.4,,,
41.10541,29.02565,68.0,-92.6,-11.9,8.7,59.0,,,,-101.7,,,,-17.5,,,
41.10541,29.02565,68.0,-91.8,-11.4,9.0,59.0,,,,-101.2,,,,-18.7,,,
41.1054,29.02566,68.0,-92.4,-11.1,9.2,59.0,,,,-101.9,,,,-17.2,,,
41.1054,29.02566,68.0,-91.2,-11.8,10.0,59.0,,,,-103.7,,,,-21.9,,,
41.10539,29.02567,68.0,-92.5,-11.1,8.4,59.0,,,,-105.8,,,,-24.7,,,
41.10539,29.02567,68.0,-91.7,-11.3,10.6,59.0,,,,-108.0,,,,-21.3,,,
41.10539,29.02568,68.0,-89.6,-10.8,10.3,59.0,,,,-116.1,,,,-27.8,,,
41.10539,29.02568,68.0,-91.3,-11.1,9.6,59.0,,,,-117.1,,,,-25.9,,,
41.10538,29.02569,68.0,-91.1,-11.1,11.7,59.0,,,,-108.4,,,,-21.9,,,
41.10538,29.02569,68.0,-86.4,-10.7,10.6,59.0,,,,-117.0,,,,-28.1,,,
41.10538,29.02569,68.0,-90.0,-11.1,11.4,59.0,,,,-106.8,,,,-22.2,,,
41.10538,29.02569,68.0,-89.7,-11.2,10.6,59.0,,,,-124.3,,,,-31.6,,,
41.10537,29.0257,68.0,-91.5,-11.1,12.2,3.0,59.0,,,-101.8,-121.1,,,-21.6,-31.5,,
41.10537,29.0257,68.0,-87.4,-10.6,12.4,3.0,59.0,,,-150.2,-144.5,,,-40.9,-39.3,,
41.10536,29.02571,68.0,-88.6,-10.8,12.0,3.0,,,,-155.9,,,,-42.9,,,
41.10536,29.02571,68.0,-85.9,-10.7,11.8,3.0,,,,-156.0,,,,-43.0,,,
41.10536,29.02572,68.0,-84.4,-10.7,13.9,,,,,,,,,,,,
41.10536,29.02572,68.0,-84.8,-10.6,14.5,,,,,,,,,,,,
41.10535,29.02573,68.0,-86.6,-10.8,10.9,,,,,,,,,,,,
41.10535,29.02573,68.0,-86.8,-10.8,13.2,,,,,,,,,,,,
41.10534,29.02573,68.0,-84.0,-10.6,12.8,59.0,,,,-96.8,,,,-21.3,,,
41.10534,29.02573,68.0,-85.1,-10.7,13.7,59.0,,,,-106.6,,,,-24.1,,,
41.10534,29.02574,68.0,-86.5,-10.7,16.6,59.0,,,,-152.2,,,,-41.5,,,
41.10534,29.02574,68.0,-87.4,-10.8,12.9,59.0,,,,-129.1,,,,-33.1,,,
41.10533,29.02575,68.0,-87.1,-10.6,14.7,59.0,,,,-154.2,,,,-42.2,,,
41.10533,29.02575,68.0,-86.4,-10.9,19.0,,,,,,,,,,,,
41.10533,29.02576,68.0,-79.6,-10.5,18.2,,,,,,,,,,,,
41.10533,29.02576,68.0,-84.7,-10.6,16.7,,,,,,,,,,,,
41.10532,29.02577,68.0,-85.8,-10.6,20.4,,,,,,,,,,,,
